"inc_borough","cong_dist","al_source_desc","al_index_desc","highest_al_level","inc_class_group","inc_resp_min_qy","engines_assigned","ladders_assigned","others_units_assigned","emergency_min_qy","day_type","working_hour","time_of_day","tua_is_one"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.76666666666667,2,1,1,12.2833333333333,"Weekday","TRUE","Morning","FALSE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",5.73333333333333,0,1,0,11.15,"Weekday","TRUE","Morning","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",7.3,0,1,0,7.86666666666667,"Weekday","TRUE","Morning","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",4.58333333333333,2,1,1,19.0166666666667,"Weekday","TRUE","Morning","FALSE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","M_E",8.46666666666667,1,0,0,79.35,"Weekday","TRUE","Morning","TRUE"
"Manhattan","10","EMS","DEFAULT RECORD","First Alarm","M_E",7.26666666666667,1,0,0,38.5833333333333,"Weekday","TRUE","Morning","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",4.38333333333333,0,1,0,2.75,"Weekday","TRUE","Morning","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",4.85,4,3,1,39.7666666666667,"Weekday","TRUE","Morning","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",8.6,0,1,0,24.5166666666667,"Weekday","TRUE","Morning","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",6.28333333333333,0,1,0,4.88333333333333,"Weekday","TRUE","Morning","TRUE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",6.43333333333333,0,1,0,8.45,"Weekday","TRUE","Morning","TRUE"
"Manhattan","10","EMS","DEFAULT RECORD","First Alarm","M_E",3.26666666666667,1,0,0,2.3,"Weekday","TRUE","Morning","TRUE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",11.7,0,1,0,16.4166666666667,"Weekday","TRUE","Morning","TRUE"
"Bronx","14","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.6,2,2,2,45.1166666666667,"Weekday","TRUE","Morning","FALSE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",10.3666666666667,0,1,0,6.03333333333333,"Weekday","TRUE","Morning","TRUE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.66666666666667,1,1,1,30.2833333333333,"Weekday","TRUE","Morning","FALSE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",12.8833333333333,0,1,0,17.8166666666667,"Weekday","TRUE","Morning","TRUE"
"Queens","3","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.86666666666667,1,1,0,54.0666666666667,"Weekday","TRUE","Morning","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",3.66666666666667,3,2,1,28.0166666666667,"Weekday","TRUE","Morning","FALSE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",2.86666666666667,1,0,0,16.7666666666667,"Weekday","TRUE","Morning","TRUE"
"Bronx","15","Others","Initial Alarm","First Alarm","NonM_E",12.15,0,1,0,6.48333333333333,"Weekday","TRUE","Morning","TRUE"
"Queens","6","CLASS-3","Initial Alarm","First Alarm","NonM_E",7.33333333333333,1,1,0,2.45,"Weekday","TRUE","Morning","FALSE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","S_F",2.93333333333333,3,2,1,14.4666666666667,"Weekday","TRUE","Morning","FALSE"
"Brooklyn","9","EMS","Initial Alarm","First Alarm","M_E",4.75,1,1,0,1.58333333333333,"Weekday","TRUE","Morning","FALSE"
"Manhattan","13","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.95,1,1,1,18.5666666666667,"Weekday","TRUE","Morning","FALSE"
"Bronx","15","EMS-911","DEFAULT RECORD","First Alarm","M_E",13,2,0,0,7.96666666666667,"Weekday","TRUE","Morning","FALSE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",3.3,1,0,0,45.35,"Weekday","TRUE","Morning","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",5.81666666666667,0,1,0,47.9333333333333,"Weekday","TRUE","Morning","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",3.85,0,1,0,3.8,"Weekday","TRUE","Morning","TRUE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.96666666666667,2,1,1,7.66666666666667,"Weekday","TRUE","Morning","FALSE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",5.36666666666667,1,0,0,10.95,"Weekday","TRUE","Morning","TRUE"
"Staten Island","11","Others","Initial Alarm","First Alarm","NonM_E",1.11666666666667,0,1,0,0.333333333333333,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",5.93333333333333,0,1,1,4.38333333333333,"Weekday","TRUE","Morning","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.76666666666667,2,1,1,14.45,"Weekday","TRUE","Morning","FALSE"
"Brooklyn","10","Others","Initial Alarm","First Alarm","NonM_E",2.95,1,2,2,18.6166666666667,"Weekday","TRUE","Morning","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",9.25,0,1,0,9.55,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","7","PHONE","Initial Alarm","First Alarm","NonM_E",7.65,0,1,0,20.2333333333333,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.81666666666667,0,1,2,6.83333333333333,"Weekday","TRUE","Morning","FALSE"
"Queens","7","EMS","DEFAULT RECORD","First Alarm","M_E",1.96666666666667,1,0,0,4,"Weekday","TRUE","Morning","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",7.81666666666667,0,1,0,53.3333333333333,"Weekday","TRUE","Morning","TRUE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",4.31666666666667,1,0,0,6.58333333333333,"Weekday","TRUE","Morning","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","M_E",5.63333333333333,1,0,0,17.8166666666667,"Weekday","TRUE","Morning","TRUE"
"Manhattan","12","EMS-911","Initial Alarm","First Alarm","M_E",9.61666666666667,1,0,0,16.2666666666667,"Weekday","TRUE","Morning","TRUE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",12.8166666666667,0,1,0,4.41666666666667,"Weekday","TRUE","Morning","TRUE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",10.9,0,1,0,10.6333333333333,"Weekday","TRUE","Morning","TRUE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",3.61666666666667,1,0,0,16.25,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","S_F",3.61666666666667,4,2,2,19.2,"Weekday","TRUE","Morning","FALSE"
"Queens","3","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.9,3,2,1,5.35,"Weekday","TRUE","Morning","FALSE"
"Brooklyn","9","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.03333333333333,3,2,1,8.28333333333333,"Weekday","TRUE","Morning","FALSE"
"Bronx","14","EMS-911","Initial Alarm","First Alarm","M_E",6.18333333333333,1,0,0,15.2333333333333,"Weekday","TRUE","Morning","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",8.16666666666667,1,1,2,26.05,"Weekday","TRUE","Morning","FALSE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",5.85,1,0,0,47.4666666666667,"Weekday","TRUE","Morning","TRUE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",4.31666666666667,0,1,0,10.0166666666667,"Weekday","TRUE","Morning","TRUE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",7.85,0,1,0,1.4,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","9","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.8,0,1,0,7.15,"Weekday","TRUE","Morning","TRUE"
"Queens","5","CLASS-3","Initial Alarm","First Alarm","S_F",5.8,1,1,0,1.46666666666667,"Weekday","TRUE","Morning","FALSE"
"Brooklyn","9","EMS","DEFAULT RECORD","First Alarm","M_E",2.08333333333333,1,0,0,1.21666666666667,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",3.76666666666667,0,1,0,6.05,"Weekday","TRUE","Morning","TRUE"
"Bronx","13","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.7,1,1,1,7.26666666666667,"Weekday","TRUE","Morning","FALSE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",9.13333333333333,0,1,0,14.0666666666667,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","9","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.3,1,1,0,2.68333333333333,"Weekday","TRUE","Morning","FALSE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",17.9333333333333,0,1,0,21.2166666666667,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",1.31666666666667,1,1,6,9.78333333333333,"Weekday","TRUE","Morning","FALSE"
"Queens","6","CLASS-3","DEFAULT RECORD","First Alarm","NonM_MFAs",8.21666666666667,3,2,1,2.28333333333333,"Weekday","TRUE","Morning","FALSE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",16.8,0,0,2,47.0333333333333,"Weekday","TRUE","Morning","FALSE"
"Bronx","13","PHONE","Initial Alarm","First Alarm","NonM_E",4.51666666666667,0,1,0,6.73333333333333,"Weekday","TRUE","Morning","TRUE"
"Manhattan","10","EMS-911","Initial Alarm","First Alarm","M_E",2.26666666666667,1,0,0,7.63333333333333,"Weekday","TRUE","Morning","TRUE"
"Manhattan","10","EMS","Initial Alarm","First Alarm","M_E",6.46666666666667,1,0,0,18.1333333333333,"Weekday","TRUE","Morning","TRUE"
"Queens","5","CLASS-3","Initial Alarm","First Alarm","S_F",6.03333333333333,2,2,0,2.61666666666667,"Weekday","TRUE","Morning","FALSE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",19.0333333333333,1,0,0,7.41666666666667,"Weekday","TRUE","Morning","TRUE"
"Staten Island","11","EMS-911","DEFAULT RECORD","First Alarm","M_MFAs",7.38333333333333,1,0,0,6.7,"Weekday","TRUE","Morning","TRUE"
"Staten Island","11","EMS","DEFAULT RECORD","First Alarm","M_E",3.91666666666667,1,0,0,1.61666666666667,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","7","EMS","Initial Alarm","First Alarm","M_E",2.6,1,0,0,13.75,"Weekday","TRUE","Morning","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",6.63333333333333,0,1,0,10.4166666666667,"Weekday","TRUE","Morning","TRUE"
"Queens","6","EMS","Initial Alarm","First Alarm","M_E",3.65,1,0,0,11.5,"Weekday","TRUE","Morning","TRUE"
"Manhattan","12","EMS-911","Initial Alarm","First Alarm","M_E",7.6,1,0,0,32.0166666666667,"Weekday","TRUE","Morning","TRUE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",2.75,1,1,1,22.3666666666667,"Weekday","TRUE","Morning","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",6,0,1,0,38.8833333333333,"Weekday","TRUE","Morning","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",5.71666666666667,0,1,0,6.03333333333333,"Weekday","TRUE","Morning","TRUE"
"Manhattan","13","PHONE","Initial Alarm","First Alarm","NonM_E",5.86666666666667,2,1,1,12.45,"Weekday","TRUE","Morning","FALSE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",6.11666666666667,1,1,0,24.55,"Weekday","TRUE","Morning","FALSE"
"Queens","7","PHONE","Initial Alarm","First Alarm","NonM_E",4.56666666666667,1,0,0,3.86666666666667,"Weekday","TRUE","Morning","TRUE"
"Bronx","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.01666666666667,0,1,0,11.3333333333333,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",8.81666666666667,0,1,0,6.68333333333333,"Weekday","TRUE","Morning","TRUE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",5.5,1,1,0,12.85,"Weekday","TRUE","Morning","FALSE"
"Manhattan","13","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.91666666666667,3,2,1,16.2,"Weekday","TRUE","Morning","FALSE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",3.98333333333333,3,2,1,20.05,"Weekday","TRUE","Morning","FALSE"
"Manhattan","10","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.21666666666667,1,1,0,11.5833333333333,"Weekday","TRUE","Morning","FALSE"
"Bronx","15","CLASS-3","DEFAULT RECORD","First Alarm","NonM_MFAs",4.41666666666667,2,2,2,2.03333333333333,"Weekday","TRUE","Morning","FALSE"
"Manhattan","12","EMS","Initial Alarm","First Alarm","M_E",11.2,1,0,0,65.4666666666667,"Weekday","TRUE","Morning","TRUE"
"Queens","6","PHONE","Initial Alarm","First Alarm","NonM_E",10.05,0,2,0,5.51666666666667,"Weekday","TRUE","Morning","FALSE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",7.05,0,1,0,8.35,"Weekday","TRUE","Morning","TRUE"
"Queens","3","EMS-911","Initial Alarm","First Alarm","M_E",4.1,1,0,0,88.25,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","7","EMS","DEFAULT RECORD","First Alarm","M_E",2.48333333333333,1,0,0,6.58333333333333,"Weekday","TRUE","Morning","TRUE"
"Queens","7","EMS","Initial Alarm","First Alarm","M_E",5.65,1,0,0,15.3333333333333,"Weekday","TRUE","Morning","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.68333333333333,0,1,0,7.46666666666667,"Weekday","TRUE","Morning","TRUE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",3.68333333333333,1,0,0,69.45,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",4.63333333333333,1,0,0,10.4166666666667,"Weekday","TRUE","Morning","TRUE"
"Bronx","14","EMS","DEFAULT RECORD","First Alarm","M_E",7.93333333333333,1,0,0,119.05,"Weekday","TRUE","Morning","TRUE"
"Queens","5","EMS-911","Initial Alarm","First Alarm","M_E",12.6,1,0,0,0.7,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","8","EMS","DEFAULT RECORD","First Alarm","M_E",4.05,1,0,0,8.55,"Weekday","TRUE","Morning","TRUE"
"Bronx","14","PHONE","Initial Alarm","First Alarm","NonM_E",7.15,1,2,0,3.58333333333333,"Weekday","TRUE","Morning","FALSE"
"Brooklyn","8","EMS","Initial Alarm","First Alarm","M_E",5.08333333333333,1,0,0,7.85,"Weekday","TRUE","Morning","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",8.05,0,1,0,10.9666666666667,"Weekday","TRUE","Morning","TRUE"
"Queens","5","EMS","DEFAULT RECORD","First Alarm","M_E",5.56666666666667,1,0,0,3.06666666666667,"Weekday","TRUE","Morning","TRUE"
"Bronx","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.56666666666667,3,2,1,22.3166666666667,"Weekday","TRUE","Morning","FALSE"
"Bronx","14","EMS-911","Initial Alarm","First Alarm","M_E",8.43333333333333,0,0,1,21.9666666666667,"Weekday","TRUE","Morning","TRUE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",4.66666666666667,1,0,0,6.55,"Weekday","TRUE","Morning","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",6.71666666666667,0,1,0,14.5166666666667,"Weekday","TRUE","Morning","TRUE"
"Queens","6","EMS","Initial Alarm","First Alarm","M_E",5.78333333333333,1,0,0,132.433333333333,"Weekday","TRUE","Morning","TRUE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","NonM_E",9.51666666666667,1,0,0,15.55,"Weekday","TRUE","Morning","TRUE"
"Bronx","13","PHONE","Initial Alarm","First Alarm","NonM_E",8.4,0,1,0,12.0833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",6.2,0,1,0,27.1,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",4.35,0,1,0,14.9,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","CLASS-3","DEFAULT RECORD","First Alarm","NonM_MFAs",5.1,3,2,1,4.28333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","NonM_E",3.96666666666667,3,2,1,3.66666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",6.71666666666667,1,2,2,22.8,"Weekday","TRUE","Afternoon","FALSE"
"Queens","3","EMS","Initial Alarm","First Alarm","M_E",5.7,1,0,0,12.9666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","PHONE","Initial Alarm","First Alarm","NonM_E",2.25,3,2,1,8.06666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",7,2,2,1,25.0666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","13","EMS","Initial Alarm","First Alarm","M_E",5.26666666666667,1,0,0,40.8833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","EMS-911","Initial Alarm","First Alarm","M_E",5.71666666666667,1,0,0,9.6,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",5.48333333333333,0,1,0,16.4,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",15.3666666666667,0,1,0,41.9666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",2.55,3,2,1,13.95,"Weekday","TRUE","Afternoon","FALSE"
"Queens","5","PHONE","Initial Alarm","First Alarm","NonM_E",5.03333333333333,0,1,0,4.35,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","EMS","Initial Alarm","First Alarm","M_E",3.38333333333333,1,0,0,9.15,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",7.1,1,1,0,5.78333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","10","EMS","Initial Alarm","First Alarm","M_E",4.48333333333333,1,0,0,8.91666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",2.8,3,2,2,15.8333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","10","EMS","Initial Alarm","First Alarm","M_E",4.46666666666667,1,0,0,31.5833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","EMS-911","Initial Alarm","First Alarm","M_E",5.7,1,0,0,14.8166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","16","EMS","Initial Alarm","First Alarm","M_E",7.76666666666667,1,0,0,0.633333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","5","EMS","Initial Alarm","First Alarm","M_E",3.43333333333333,1,0,0,13,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",5.56666666666667,0,1,0,14.8666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",4.7,1,1,1,28.7333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","12","PHONE","DEFAULT RECORD","First Alarm","NonM_MFAs",4.3,4,3,1,7.61666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Staten Island","11","PHONE","Initial Alarm","First Alarm","NonM_E",5.4,1,0,0,11.4833333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","9","CLASS-3","Initial Alarm","First Alarm","NonM_E",4.05,3,2,1,17.65,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",6.5,0,1,0,29.5166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Queens","6","EMS-911","Initial Alarm","First Alarm","M_E",4.81666666666667,1,0,0,59.7,"Weekday","TRUE","Afternoon","TRUE"
"Staten Island","11","EMS","Initial Alarm","First Alarm","M_E",5.78333333333333,1,0,0,5.93333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","13","PHONE","Initial Alarm","First Alarm","NonM_E",6.26666666666667,1,0,0,24.5666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.7,2,2,1,8.15,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",7,0,1,0,9.71666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",6.96666666666667,1,0,0,7.45,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",3.91666666666667,2,1,1,17.4333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","10","Others","DEFAULT RECORD","First Alarm","NonM_E",1.56666666666667,1,0,0,2.1,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","PHONE","Initial Alarm","First Alarm","NonM_E",5.31666666666667,1,1,0,7.65,"Weekday","TRUE","Afternoon","FALSE"
"Bronx","15","CLASS-3","Initial Alarm","First Alarm","S_F",6.53333333333333,1,1,0,12.1833333333333,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","9","EMS","Initial Alarm","First Alarm","M_E",3.33333333333333,1,0,0,12.0166666666667,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","EMS","Initial Alarm","First Alarm","M_E",4.1,1,0,0,12.8333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Queens","3","EMS","Initial Alarm","First Alarm","NonM_E",5.3,1,1,1,19.55,"Weekday","TRUE","Afternoon","FALSE"
"Manhattan","13","EMS-911","Initial Alarm","First Alarm","M_E",6.38333333333333,1,0,0,22.6333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Brooklyn","7","CLASS-3","Initial Alarm","First Alarm","NonM_E",5.26666666666667,1,1,0,7.05,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","EMS-911","Initial Alarm","First Alarm","M_E",3.36666666666667,1,0,0,20.95,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","CLASS-3","Initial Alarm","First Alarm","NonM_E",10.2666666666667,1,1,1,20.3666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Queens","3","PHONE","Initial Alarm","First Alarm","NonM_E",6.68333333333333,2,2,1,20.7666666666667,"Weekday","TRUE","Afternoon","FALSE"
"Brooklyn","8","PHONE","Initial Alarm","First Alarm","NonM_E",5.66666666666667,0,1,0,20.85,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","EMS","Initial Alarm","First Alarm","M_E",12.5833333333333,1,0,0,27.85,"Weekday","TRUE","Afternoon","TRUE"
"Bronx","15","EMS-911","Initial Alarm","First Alarm","M_E",6.06666666666667,1,0,0,6.36666666666667,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","EMS","Initial Alarm","First Alarm","M_E",3.11666666666667,1,0,0,10.3333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","12","PHONE","Initial Alarm","First Alarm","NonM_E",8.73333333333333,2,1,1,6.83333333333333,"Weekday","TRUE","Afternoon","FALSE"
"Staten Island","11","EMS-911","Initial Alarm","First Alarm","M_E",2.7,1,0,0,7.88333333333333,"Weekday","TRUE","Afternoon","TRUE"
"Manhattan","10","PHONE","Initial Alarm","First Alarm","NonM_E",6.93333333333333,2,2,2,9.36666666666667,"Weekday","TRUE","Afternoon","FALSE"
